date,close,high,low,open,volume,ticker
2021-04-27 00:00:00.000000,203.10691833496094,203.50773333678075,202.59426882197013,203.47977115326782,2670000,VTI
2021-04-28 00:00:00.000000,203.07896423339844,203.7966934921821,202.8459365462631,203.26539776141175,2603900,VTI
2021-04-29 00:00:00.000000,203.85264587402344,204.73814836224363,202.2121358513957,204.6915541967188,4178800,VTI
2021-04-30 00:00:00.000000,202.3612518310547,203.35860294907542,202.03500737566688,202.74340643354031,3256600,VTI
2021-05-03 00:00:00.000000,202.71542358398438,203.73143501893585,202.5476504911491,203.73143501893585,3846300,VTI
2021-05-04 00:00:00.000000,201.1961212158203,201.83926571851092,199.294607225181,201.78334134635364,4900000,VTI
2021-05-05 00:00:00.000000,201.1588134765625,202.2121031481291,200.66479592967642,202.2121031481291,2032600,VTI
2021-05-06 00:00:00.000000,202.1841278076172,202.22140597615902,199.54625291828262,201.13083820459045,4131200,VTI
2021-05-07 00:00:00.000000,203.89926147460938,204.1229732131511,202.3612841629258,202.64090605749828,3868100,VTI
2021-05-10 00:00:00.000000,201.50372314453125,204.03906587512037,201.38255840173213,204.02974988656143,4443800,VTI
2021-05-11 00:00:00.000000,199.88182067871094,200.31991384531133,197.62611449264097,198.80988484054544,5959900,VTI
2021-05-12 00:00:00.000000,195.37973022460938,199.1268193328015,195.00689162263882,198.4836606549535,5788400,VTI
2021-05-13 00:00:00.000000,197.53289794921875,198.4650086497471,196.05084534887004,196.09745372847257,4970900,VTI
2021-05-14 00:00:00.000000,200.9071502685547,201.29864931035257,199.00565054483593,199.05225892818154,4292600,VTI
2021-05-17 00:00:00.000000,200.4783477783203,200.7579838004183,199.2293229988788,200.31056047590997,4063200,VTI
2021-05-18 00:00:00.000000,198.9124298095703,200.99104703768387,198.85650543982402,200.63684039878208,3173100,VTI
2021-05-19 00:00:00.000000,198.33453369140625,198.33453369140625,195.5102391222503,196.27457680062935,6015000,VTI
2021-05-20 00:00:00.000000,200.48770141601562,201.0190113800708,198.70736643794942,198.73534284600424,3478300,VTI
2021-05-21 00:00:00.000000,200.37586975097656,202.0257099312033,200.13352605119567,201.41051335920244,3623300,VTI
2021-05-24 00:00:00.000000,202.39854431152344,202.92052409873892,201.2613679652829,201.55965025676744,2873700,VTI
2021-05-25 00:00:00.000000,201.83924865722656,203.21878276061125,201.52233442653582,203.0509954354403,3700600,VTI
2021-05-26 00:00:00.000000,202.56631469726562,202.79001217426853,201.78333085911166,202.24938623337604,3258100,VTI
2021-05-27 00:00:00.000000,202.93917846679688,203.42388009852922,202.81799950314303,203.20016837091052,2617200,VTI
2021-05-28 00:00:00.000000,203.28404235839844,203.88059270559123,203.22811798567443,203.75942797231664,2635700,VTI
2021-06-01 00:00:00.000000,203.367919921875,204.6262751440323,203.0230434900773,204.6262751440323,3805700,VTI
2021-06-02 00:00:00.000000,203.63819885253906,203.96444324357248,203.0975730112464,203.77800974990842,3599400,VTI
2021-06-03 00:00:00.000000,202.7340850830078,203.24674883239163,201.4104895446139,202.54766578038127,2967000,VTI
2021-06-04 00:00:00.000000,204.49578857421875,204.57967513302697,203.6289323541029,203.73146511138475,2287100,VTI
2021-06-07 00:00:00.000000,204.66355895996094,204.76607748586784,204.16021120304575,204.64491276303198,2762800,VTI
2021-06-08 00:00:00.000000,205.08302307128906,205.32536676008297,203.81535180897828,205.09233905909116,2831700,VTI
2021-06-09 00:00:00.000000,204.5050506591797,205.53037796174564,204.45845650959993,205.44649142504798,2688600,VTI
2021-06-10 00:00:00.000000,205.4092559814453,205.90327357612082,204.30937204549073,205.260129060268,2936700,VTI
2021-06-11 00:00:00.000000,206.0150909423828,206.0150909423828,205.18551306864853,205.79137927581388,2837200,VTI
2021-06-14 00:00:00.000000,206.33204650878906,206.3600086948571,205.41858191050812,206.18290536783812,3189400,VTI
2021-06-15 00:00:00.000000,205.7914276123047,206.49051073379485,205.2228394379107,206.45323255871702,3094000,VTI
2021-06-16 00:00:00.000000,204.7660675048828,205.96849824777343,203.55433499830252,205.96849824777343,3459600,VTI
2021-06-17 00:00:00.000000,204.57034301757812,205.120284934697,203.15353072580243,204.54238083351316,3002900,VTI
2021-06-18 00:00:00.000000,202.03500366210938,203.3399530139117,201.82993816070027,203.19082610433514,4538300,VTI
2021-06-21 00:00:00.000000,204.82203674316406,204.87796111671275,202.34261854803498,202.8925605184402,3870000,VTI
2021-06-22 00:00:00.000000,205.9871368408203,206.32269724239495,204.30000462384137,204.9245312729806,2684300,VTI
2021-06-23 00:00:00.000000,205.90328979492188,206.546448584318,205.81940322836152,206.08972335112276,2662200,VTI
2021-06-24 00:00:00.000000,207.30105590820312,207.4412953676556,206.89901234697925,207.1047063984936,2931600,VTI
2021-06-25 00:00:00.000000,208.07708740234375,208.21732686619737,207.47870857910755,207.80593875025812,2801300,VTI
2021-06-28 00:00:00.000000,208.3108367919922,208.48848296353495,207.43196474318722,208.48848296353495,3094900,VTI
2021-06-29 00:00:00.000000,208.32020568847656,208.8718333524574,208.00232001090916,208.78768966130343,4068000,VTI
2021-06-30 00:00:00.000000,208.3295440673828,208.63807090468978,207.99295506929795,208.20799368109522,3041700,VTI
2021-07-01 00:00:00.000000,209.46084594726562,209.488893841401,208.59133269611482,208.8718116374685,3836000,VTI
2021-07-02 00:00:00.000000,210.62017822265625,210.75107313027632,209.72260295149366,210.09659859217595,3026400,VTI
2021-07-06 00:00:00.000000,210.1620330810547,210.85391429726204,208.6473900111266,210.72301939327411,4147200,VTI
2021-07-07 00:00:00.000000,210.4425506591797,210.70434049753644,208.9840031979131,210.4425506591797,4042200,VTI
2021-07-08 00:00:00.000000,208.6660614013672,209.17095189285325,206.75873378118504,207.49735190539266,4486100,VTI
2021-07-09 00:00:00.000000,211.19052124023438,211.28400945592662,209.45148064382968,209.58237555897946,3886600,VTI
2021-07-12 00:00:00.000000,211.779541015625,211.8730434977005,210.80718082782812,211.25596135554392,3294600,VTI
2021-07-13 00:00:00.000000,210.60150146484375,211.78891459091275,210.47995108296553,211.3962298184716,4668400,VTI
2021-07-14 00:00:00.000000,210.3116455078125,211.73280046580373,209.8254582888858,211.5551543127454,2830200,VTI
2021-07-15 00:00:00.000000,209.57301330566406,210.1433441979714,208.3669111977881,209.8535064810813,3276500,VTI
2021-07-16 00:00:00.000000,207.927490234375,210.36775678372527,207.74049952608476,210.36775678372527,3203300,VTI
2021-07-19 00:00:00.000000,204.9729461669922,205.51522909547103,203.65465267284353,205.51522909547103,6966200,VTI
2021-07-20 00:00:00.000000,208.51649475097656,209.16162472898463,205.1225575274427,205.64613714250007,5362900,VTI
2021-07-21 00:00:00.000000,210.38644409179688,210.38644409179688,209.01204037762815,209.1990310716597,2542500,VTI
2021-07-22 00:00:00.000000,210.5640869140625,210.69498182446185,209.60105703540447,210.55472810629988,2236200,VTI
2021-07-23 00:00:00.000000,212.66778564453125,212.80802511030095,211.14378353960925,211.5364683102411,2982700,VTI
2021-07-26 00:00:00.000000,213.09786987304688,213.09786987304688,212.35925155152458,212.47144312783755,2849700,VTI
2021-07-27 00:00:00.000000,211.94784545898438,212.63971247626498,210.34904429959832,212.59297550107917,4169600,VTI
2021-07-28 00:00:00.000000,212.2750701904297,212.9949993474817,211.48035616840204,212.34986932188093,3306700,VTI
2021-07-29 00:00:00.000000,213.21005249023438,213.8738859106384,212.77997528812182,212.77997528812182,2960900,VTI
2021-07-30 00:00:00.000000,211.94784545898438,213.09785181818867,211.67669681723174,211.8356538921769,2846800,VTI
2021-08-02 00:00:00.000000,211.64865112304688,213.26615564918714,211.48036377108838,213.03241370492736,3558100,VTI
2021-08-03 00:00:00.000000,213.16331481933594,213.17265936144656,210.62954579265855,212.07874874249,3245400,VTI
2021-08-04 00:00:00.000000,212.20962524414062,212.88280314606152,212.00393120374952,212.41531928453176,3374500,VTI
2021-08-05 00:00:00.000000,213.72425842285156,213.73361723018988,212.46206061547096,212.72385042440064,2461700,VTI
2021-08-06 00:00:00.000000,213.98605346679688,214.39744153845768,213.53727296429187,214.04214924630062,2343100,VTI
2021-08-09 00:00:00.000000,213.90194702148438,214.1450335304617,213.19137657998934,213.97674616266448,3295500,VTI
2021-08-10 00:00:00.000000,214.0421600341797,214.39745234424373,213.64947529138686,214.10761462454968,2946700,VTI
2021-08-11 00:00:00.000000,214.4629364013672,214.56578343859692,213.55601641847164,214.51903219140564,3051400,VTI
2021-08-12 00:00:00.000000,215.06130981445312,215.06130981445312,213.89259999672075,214.43488306412584,2746000,VTI
2021-08-13 00:00:00.000000,215.18284606933594,215.27634856140412,214.8182091766337,215.25764520969503,2516000,VTI
2021-08-16 00:00:00.000000,215.2669677734375,215.27631231448,213.43442480938558,214.55638319290875,3193200,VTI
2021-08-17 00:00:00.000000,213.66815185546875,214.14498021198273,212.03195849904125,213.845797988231,3735100,VTI
2021-08-18 00:00:00.000000,211.53646850585938,213.94868718466583,211.35882233806902,213.27550921539535,3194100,VTI
2021-08-19 00:00:00.000000,211.3775177001953,212.06939899426226,209.80676440910378,210.1059609470169,3964500,VTI
2021-08-20 00:00:00.000000,213.27548217773438,213.35028130555708,211.32140311271905,211.60189627543545,2655100,VTI
2021-08-23 00:00:00.000000,215.34176635742188,215.73445107733966,213.90190811791527,214.17305673868756,3180600,VTI
2021-08-24 00:00:00.000000,216.1083984375,216.3608436700296,215.66896254869653,215.84660866542208,2772300,VTI
2021-08-25 00:00:00.000000,216.72552490234375,216.93121894638304,215.95884450792894,216.34218470513633,2897000,VTI
2021-08-26 00:00:00.000000,215.27635192871094,216.71619617033258,215.1922082444198,216.55725334451236,3352000,VTI
2021-08-27 00:00:00.000000,217.5950469970703,217.7913965077158,215.66901565686942,215.7905660332917,3749800,VTI
2021-08-30 00:00:00.000000,218.41781616210938,218.7544051220194,217.66049456893077,218.05317931107984,3194000,VTI
2021-08-31 00:00:00.000000,218.0063934326172,218.43648480557468,217.63241209945943,218.3710302257117,3099400,VTI
2021-09-01 00:00:00.000000,218.38978576660156,218.97882006025162,218.0812446730933,218.61418318001034,3533100,VTI
2021-09-02 00:00:00.000000,219.12843322753906,219.3902231114458,218.48330306131226,219.07233743334172,3274600,VTI
2021-09-03 00:00:00.000000,219.05357360839844,219.24992310036407,218.43650577609517,218.78243925580037,2484200,VTI
2021-09-07 00:00:00.000000,218.10928344726562,219.06295458128378,217.86619695942719,219.0535957729017,3256800,VTI
2021-09-08 00:00:00.000000,217.5950469970703,218.09057877813262,216.52918430072245,217.85683683361356,3027600,VTI
2021-09-09 00:00:00.000000,216.8376922607422,218.4551822751533,216.6787494747225,217.5389179871976,3265900,VTI
2021-09-10 00:00:00.000000,215.1173858642578,218.02513619462474,215.00519429732273,217.87553792772735,3385600,VTI
2021-09-13 00:00:00.000000,215.60357666015625,216.66943936307513,214.41616358006578,216.454386500929,3312700,VTI
2021-09-14 00:00:00.000000,214.303955078125,216.4356803155252,213.75231328672513,216.36088118675107,3158900,VTI
2021-09-15 00:00:00.000000,216.071044921875,216.29542804322043,213.84581719203186,214.50029174008128,2598900,VTI
2021-09-16 00:00:00.000000,215.87469482421875,216.46372904906363,214.38809958353656,215.92144606319417,2537200,VTI
2021-09-17 00:00:00.000000,214.14501953125,215.8186198894832,213.78038265838254,215.54747123712124,3078200,VTI
2021-09-20 00:00:00.000000,210.4331817626953,211.59253255081842,207.85266184544165,210.84455555644814,7749300,VTI
2021-09-21 00:00:00.000000,210.4145050048828,212.26573724337382,209.8628774300838,211.77954999562192,4564400,VTI
2021-09-22 00:00:00.000000,212.536865234375,213.57466568957514,211.14375822005306,211.6112420718621,4187300,VTI
2021-09-23 00:00:00.000000,215.12672424316406,215.93079707160797,213.21939632752827,213.58403317609728,3778100,VTI
2021-09-24 00:00:00.000000,215.38372802734375,215.6744806402455,214.02374828004042,214.36139970729928,3122800,VTI
2021-09-27 00:00:00.000000,214.91477966308594,215.59945659141337,214.32388605683227,214.9335420521045,2856700,VTI
2021-09-28 00:00:00.000000,210.41273498535156,213.64855251865225,210.14074478539322,213.51724443737797,5078600,VTI
2021-09-29 00:00:00.000000,210.55343627929688,211.96031474466608,210.35646699708172,211.23811312522102,4585500,VTI
2021-09-30 00:00:00.000000,208.27426147460938,214.2206636611512,208.16171579016574,211.3600225638301,5080200,VTI
2021-10-01 00:00:00.000000,211.14431762695312,211.62266546935567,207.2988583698316,209.24973157881615,5148600,VTI
2021-10-04 00:00:00.000000,207.9647674560547,210.46900936744277,206.84864160133142,210.31895321025482,4984000,VTI
2021-10-05 00:00:00.000000,209.90626525878906,211.02239110650257,208.3118058955587,208.62130655697652,3568200,VTI
2021-10-06 00:00:00.000000,210.7785186767578,210.8535539090887,207.26132266347554,208.11483233079377,3076000,VTI
2021-10-07 00:00:00.000000,212.80442810058594,214.1831700897455,212.0728524710124,212.43864028579915,3081300,VTI
2021-10-08 00:00:00.000000,212.33546447753906,213.4234538633498,211.98843905559357,213.28275743794788,1922600,VTI
2021-10-11 00:00:00.000000,210.80670166015625,213.46101455514386,210.73166641125255,212.03538776050493,2354900,VTI
2021-10-12 00:00:00.000000,210.6566162109375,211.68831853914807,210.2439295550499,211.32253069624923,2898400,VTI
2021-10-13 00:00:00.000000,211.61325073242188,211.99780090363387,209.76554941480018,211.19119010349695,3179500,VTI
2021-10-14 00:00:00.000000,215.13050842285156,215.1867812813735,213.37660421187027,213.5735735282073,2688800,VTI
2021-10-15 00:00:00.000000,216.40602111816406,216.80933368216847,215.974586443934,216.36851065969006,2717900,VTI
2021-10-18 00:00:00.000000,217.1938934326172,217.27830270153333,215.20549556971426,215.78701503798646,3078300,VTI
2021-10-19 00:00:00.000000,218.7790069580078,218.79776934747443,217.70040570358975,218.06619358488464,2683100,VTI
2021-10-20 00:00:00.000000,219.6324920654297,219.80132492860758,218.90091638517808,219.05098686100104,2838400,VTI
2021-10-21 00:00:00.000000,220.23275756835938,220.36406565558198,219.1635304834016,219.38863619500097,2839800,VTI
2021-10-22 00:00:00.000000,219.8106689453125,220.701689017617,218.83523960870158,220.03577462830253,2144500,VTI
2021-10-25 00:00:00.000000,221.1613006591797,221.311371132311,219.5668412388066,220.47662380384162,2170100,VTI
2021-10-26 00:00:00.000000,221.07687377929688,222.46498976644816,220.8423940505176,221.9585055378411,2759900,VTI
2021-10-27 00:00:00.000000,219.56686401367188,221.42393979889837,219.46369234163097,221.39580337120628,3409600,VTI
2021-10-28 00:00:00.000000,221.91163635253906,221.91163635253906,220.20461693972345,220.35468741125825,2104900,VTI
2021-10-29 00:00:00.000000,222.202392578125,222.40873590198086,220.75798931113403,220.86116097306194,3565900,VTI
2021-11-01 00:00:00.000000,223.3091278076172,223.3372642322596,222.02418337725285,222.99023878733095,3967500,VTI
2021-11-02 00:00:00.000000,224.00318908691406,224.09697239691081,223.14030535280241,223.52485556485988,4004800,VTI
2021-11-03 00:00:00.000000,225.58827209472656,225.78522706173243,223.5060908601907,223.871878681852,3704400,VTI
2021-11-04 00:00:00.000000,226.44178771972656,226.78882749752043,225.59766630548933,226.06662582706753,3557000,VTI
2021-11-05 00:00:00.000000,227.31402587890625,228.39262689263668,226.40424339817432,227.67981367857635,3919400,VTI
2021-11-08 00:00:00.000000,227.689208984375,228.43954703908562,227.3796940001253,228.07375920524655,3401400,VTI
2021-11-09 00:00:00.000000,227.03268432617188,228.04563862367894,226.21669932741995,227.9518409935081,2764100,VTI
2021-11-10 00:00:00.000000,224.80043029785156,226.93889889143247,223.90941006557304,226.1697984034284,3356500,VTI
2021-11-11 00:00:00.000000,225.07240295410156,225.81335259915318,225.06302891710334,225.7289433316486,2277100,VTI
2021-11-12 00:00:00.000000,226.74191284179688,227.01390304824582,225.29752391331175,225.70082220416845,2419900,VTI
2021-11-15 00:00:00.000000,226.74191284179688,227.60479658383457,226.1697816929829,227.3890792262021,3630500,VTI
2021-11-16 00:00:00.000000,227.7173614501953,228.22384575519405,226.42304288393993,226.65752264808515,2947400,VTI
2021-11-17 00:00:00.000000,226.77940368652344,227.53913001435015,226.4417523113249,227.53913001435015,2809000,VTI
2021-11-18 00:00:00.000000,227.13584899902344,227.38909114347766,225.58828832943243,227.25778305218816,3507700,VTI
2021-11-19 00:00:00.000000,226.4886932373047,227.5579204056873,226.34801110127117,227.06082444302317,3353800,VTI
2021-11-22 00:00:00.000000,225.4007110595703,228.47708437263626,225.33504985710124,227.29529722026354,3902900,VTI
2021-11-23 00:00:00.000000,225.47572326660156,226.13227801985911,223.44982909084783,225.19435901407206,3826200,VTI
2021-11-24 00:00:00.000000,226.23544311523438,226.23544311523438,223.81561043317168,224.29394396009386,2195400,VTI
2021-11-26 00:00:00.000000,221.33950805664062,223.31851770206373,220.35469025281725,222.5119067965475,5730300,VTI
2021-11-29 00:00:00.000000,223.4216766357422,224.42524245794712,221.83659133984602,223.6749044448504,4789200,VTI
2021-11-30 00:00:00.000000,218.9571533203125,222.971444865311,218.62889030874138,222.27739407361406,7231400,VTI
2021-12-01 00:00:00.000000,215.87142944335938,223.10277654938048,215.60881328170018,221.7334228938014,5274700,VTI
2021-12-02 00:00:00.000000,219.37925720214844,220.1108329066628,215.80578795821074,215.9183479745652,4257400,VTI
2021-12-03 00:00:00.000000,216.83746337890625,220.6641740423633,214.8021811715356,220.25148745441606,5821900,VTI
2021-12-06 00:00:00.000000,219.6231231689453,220.57979027381896,216.6123967901138,218.16934581233207,4210600,VTI
2021-12-07 00:00:00.000000,224.3220977783203,224.81919373058037,222.6057041970887,222.812047533292,4284700,VTI
2021-12-08 00:00:00.000000,225.2881317138672,225.45696456893904,223.8249804236134,224.69725249988474,3417400,VTI
2021-12-09 00:00:00.000000,223.1403350830078,225.00678492065737,223.01840102110762,224.65038539677235,2853800,VTI
2021-12-10 00:00:00.000000,224.65972900390625,224.97861801790071,222.82141584316705,224.5565573450836,2610800,VTI
2021-12-13 00:00:00.000000,222.6150360107422,224.72535334018735,222.41806676293163,224.63155573427656,5839100,VTI
2021-12-14 00:00:00.000000,220.9456024169922,222.15551172147428,219.51996142190123,220.83304239664997,3360400,VTI
2021-12-15 00:00:00.000000,224.35020446777344,224.3971032764231,219.33234679541388,220.9361801460804,3720700,VTI
2021-12-16 00:00:00.000000,221.83660888671875,225.5601485119861,221.02999796335206,225.37255326024305,3876100,VTI
2021-12-17 00:00:00.000000,220.82362365722656,222.43684527764785,218.85398828230328,220.41093705969928,4455100,VTI
2021-12-20 00:00:00.000000,217.71913146972656,217.92547478462006,215.78702071345785,217.6909950460145,5839800,VTI
2021-12-21 00:00:00.000000,221.98666381835938,222.13673429431648,218.74147206695952,219.6512546491256,4158800,VTI
2021-12-22 00:00:00.000000,224.18141174316406,224.25644698334185,221.8647505818942,221.939785822072,3202900,VTI
2021-12-23 00:00:00.000000,225.72898864746094,226.37615511793052,224.6316250150816,224.97865050327147,2925100,VTI
2021-12-27 00:00:00.000000,228.69302368164062,228.69302368164062,226.22686432042116,226.35864273187795,4395100,VTI
2021-12-28 00:00:00.000000,228.2223663330078,229.46484634773728,227.827016767245,228.78712475324176,3960900,VTI
2021-12-29 00:00:00.000000,228.35421752929688,228.88133130132385,227.51648006387404,228.30715072191452,3044300,VTI
